VBELN,KUNNR,ERDAT,ERNAM,VDATU,AUART,NETWR,WAERK
800000000012543,1004,2026-06-26,STEVENSERIN,2026-06-27,STANDARD,31756.79,USD
800000000012544,1007,2026-06-29,REYESNICOLE,2026-08-17,STANDARD,93340.88,USD
800000000012545,1007,2026-05-02,RYAN52,2026-10-27,RUSH,57085.85,USD
800000000012546,1006,2026-06-26,CASSANDRARIO,2026-06-09,STANDARD,77207.57,USD
800000000012547,1001,2026-10-14,CUMMINGSREBE,2026-05-09,STANDARD,77364.83,USD
800000000012548,1005,2026-07-02,CHAD27,2026-10-31,STANDARD,82047.35,USD
800000000012549,1006,2026-05-09,IPONCE,2026-06-10,STANDARD,85516.59,USD
800000000012550,1009,2026-06-10,BBROWN,2026-05-07,STANDARD,33387.57,USD
800000000012551,1003,2026-10-26,SCOTTELIZABE,2026-11-24,RUSH,68953.03,USD
800000000012552,1008,2026-10-21,STEPHANIEJOH,2026-06-29,STANDARD,36351.41,USD
800000000012553,1010,2026-06-10,CHRISTOPHERS,2026-09-29,STANDARD,60950.93,USD
800000000012554,1002,2026-10-11,ZSHERMAN,2026-10-02,STANDARD,56675.84,USD
800000000012555,1006,2026-09-21,MICHELLEMITC,2026-05-02,STANDARD,37317.25,USD
800000000012556,1003,2026-09-28,MURPHYBRITTA,2026-05-24,STANDARD,54153.04,USD
800000000012557,1005,2026-11-23,BRIANNAJONES,2026-06-26,RUSH,12807.47,USD
800000000012558,1004,2026-07-27,PLARSON,2026-05-24,RUSH,86657.01,USD
800000000012559,1010,2026-07-27,EVANJACOBS,2026-07-02,RUSH,68453.49,USD
800000000012560,1005,2026-05-07,SHELLEYSTEVE,2026-06-27,RUSH,50759.35,USD
800000000012561,1005,2026-09-29,JACQUELINEMO,2026-05-02,STANDARD,49629.43,USD
800000000012562,1006,2026-08-16,JWATKINS,2026-06-29,RUSH,73795.7,USD
800000000012563,1007,2026-10-02,AMBER22,2026-06-29,STANDARD,60797.42,USD
800000000012564,1010,2026-07-10,SHARONCHANEY,2026-06-10,RUSH,1478.75,USD
800000000012565,1008,2026-10-26,BRADLEYCHAN,2026-10-02,STANDARD,95454.79,USD
800000000012566,1008,2026-05-24,BRIANLUTZ,2026-07-11,RUSH,37942.73,USD
800000000012567,1007,2026-06-29,QHERNANDEZ,2026-11-05,STANDARD,86732.93,USD
800000000012568,1003,2026-11-24,DMOORE,2026-10-14,RUSH,26539.56,USD
800000000012569,1006,2026-11-11,RYAN88,2026-09-21,RUSH,92007.71,USD
800000000012570,1006,2026-10-14,MICHAELCRUZ,2026-11-24,RUSH,89018.87,USD
800000000012571,1004,2026-10-27,ESTEPHENS,2026-10-02,RUSH,87111.84,USD
800000000012572,1004,2026-10-26,RICHARD14,2026-10-11,STANDARD,91652.92,USD
800000000012573,1007,2026-06-10,DENNIS50,2026-10-02,STANDARD,51606.98,USD
800000000012574,1007,2026-07-02,TIMOTHY33,2026-07-27,STANDARD,54827.0,USD
800000000012575,1005,2026-05-02,CHRISTOPHERC,2026-05-07,RUSH,42390.04,USD
800000000012576,1009,2026-10-31,WILLIAMSRICH,2026-06-26,STANDARD,57394.48,USD
800000000012577,1001,2026-07-11,DAVIDBROWN,2026-10-31,RUSH,92874.18,USD
800000000012578,1010,2026-09-28,MICHELLEDAVI,2026-11-05,STANDARD,78873.97,USD
800000000012579,1003,2026-10-27,THOMAS83,2026-05-09,STANDARD,51236.89,USD
800000000012580,1007,2026-10-31,RIVERAEMILY,2026-10-14,RUSH,98360.09,USD
800000000012581,1003,2026-11-05,SCOTTROBERT,2026-09-29,STANDARD,41239.0,USD
800000000012582,1008,2026-10-11,JAMESBROWN,2026-11-11,STANDARD,65981.62,USD
800000000012583,1008,2026-06-29,SILVAANTONIO,2026-05-09,RUSH,57970.03,USD
800000000012584,1010,2026-11-23,WEEKSTONYA,2026-07-27,STANDARD,16879.23,USD
800000000012585,1004,2026-10-21,DREWGENTRY,2026-11-23,STANDARD,8198.36,USD
800000000012586,1009,2026-05-08,HOWARDJACOB,2026-06-27,RUSH,44034.05,USD
800000000012587,1010,2026-06-26,UPETERS,2026-06-10,RUSH,47582.29,USD
800000000012588,1001,2026-08-16,BRENDACOX,2026-08-17,STANDARD,14052.19,USD
800000000012589,1004,2026-11-24,JENKINSJEFFE,2026-05-02,STANDARD,56138.16,USD
800000000012590,1010,2026-05-02,ELAINECLARK,2026-10-02,STANDARD,73251.01,USD
800000000012591,1008,2026-06-10,DAVIDELLIS,2026-10-21,RUSH,75676.48,USD
800000000012592,1008,2026-05-02,UKEITH,2026-05-08,RUSH,72410.5,USD
800000000012593,1001,2026-11-11,TYLERFITZGER,2026-11-11,RUSH,4216.1,USD
800000000012594,1009,2026-09-28,KAREN30,2026-09-28,STANDARD,83945.13,USD
800000000012595,1001,2026-09-29,SARAH05,2026-05-08,STANDARD,20834.53,USD
800000000012596,1008,2026-10-14,BRITTANYCRUZ,2026-10-02,RUSH,75281.21,USD
800000000012597,1005,2026-10-26,CHARLESCLINE,2026-10-21,STANDARD,95576.34,USD
800000000012598,1010,2026-07-27,OADAMS,2026-10-21,RUSH,60917.35,USD
800000000012599,1009,2026-10-27,SAMANTHA01,2026-10-11,STANDARD,46727.59,USD
800000000012600,1003,2026-05-09,CHRISTINA46,2026-10-26,RUSH,78973.06,USD
800000000012601,1001,2026-10-31,RROBERSON,2026-10-21,STANDARD,35259.56,USD
800000000012602,1008,2026-07-11,OMANN,2026-11-11,RUSH,78475.25,USD
800000000012603,1010,2026-10-26,CHRISTOPHERM,2026-10-14,RUSH,73022.64,USD
800000000012604,1010,2026-08-16,VRICHARDS,2026-08-17,STANDARD,89692.64,USD
800000000012605,1005,2026-07-11,MICHAELNELSO,2026-10-21,RUSH,41310.1,USD
800000000012606,1005,2026-09-29,CHARLES78,2026-10-26,RUSH,75583.65,USD
800000000012607,1009,2026-10-14,KLEINCRAIG,2026-05-24,RUSH,53100.12,USD
800000000012608,1002,2026-09-21,FOSTERBRIAN,2026-05-08,RUSH,18081.03,USD
800000000012609,1004,2026-05-02,CRISTINAWOOD,2026-09-28,STANDARD,82973.67,USD
800000000012610,1003,2026-05-24,HOOVERWILLIA,2026-11-05,STANDARD,13287.92,USD
800000000012611,1005,2026-11-11,PAULZAMORA,2026-11-05,STANDARD,34357.79,USD
800000000012612,1002,2026-10-14,HMCLEAN,2026-05-09,STANDARD,18275.08,USD
800000000012613,1009,2026-06-09,BAKERNATHAN,2026-10-14,RUSH,76843.52,USD
800000000012614,1005,2026-11-24,SCOTT72,2026-09-29,RUSH,55403.44,USD
800000000012615,1008,2026-10-21,MEREDITHWEBS,2026-10-21,STANDARD,90948.27,USD
800000000012616,1010,2026-07-02,FISHERJOY,2026-11-23,STANDARD,55983.76,USD
800000000012617,1009,2026-10-31,KARAHOWARD,2026-07-11,RUSH,7349.81,USD
800000000012618,1008,2026-10-27,ZACHARY43,2026-11-24,RUSH,28564.21,USD
800000000012619,1003,2026-07-11,KEVIN60,2026-10-21,STANDARD,77727.92,USD
800000000012620,1007,2026-11-24,JUSTINGATES,2026-06-29,RUSH,54476.65,USD
800000000012621,1009,2026-07-27,GJACKSON,2026-06-29,STANDARD,33759.3,USD
800000000012622,1007,2026-05-09,BRANDONSMITH,2026-11-05,STANDARD,74650.44,USD
800000000012623,1004,2026-07-10,NELSONREBECC,2026-05-09,STANDARD,21265.54,USD
800000000012624,1005,2026-11-24,VALDEZMICHAE,2026-06-09,RUSH,5741.79,USD
800000000012625,1009,2026-11-23,OGONZALEZ,2026-10-26,STANDARD,14654.57,USD
800000000012626,1002,2026-06-29,CHELSEACONLE,2026-10-27,RUSH,21715.41,USD
800000000012627,1007,2026-10-26,LIUJULIE,2026-10-02,RUSH,46509.13,USD
800000000012628,1010,2026-10-26,ANTHONYSCHWA,2026-05-24,RUSH,18512.46,USD
800000000012629,1003,2026-10-21,EMILY55,2026-05-07,RUSH,79451.7,USD
800000000012630,1004,2026-11-24,COREYBOLTON,2026-10-14,STANDARD,55458.16,USD
800000000012631,1008,2026-07-11,BOWMANJASON,2026-10-11,RUSH,89906.51,USD
800000000012632,1004,2026-06-10,OMAR57,2026-07-11,STANDARD,7947.38,USD
800000000012633,1006,2026-10-26,TODD63,2026-05-09,STANDARD,19941.11,USD
800000000012634,1005,2026-06-09,DUARTEJEFFRE,2026-06-10,RUSH,27080.87,USD
800000000012635,1002,2026-05-08,DWALTER,2026-11-23,RUSH,41775.42,USD
800000000012636,1001,2026-05-09,KATHLEENROMA,2026-11-24,STANDARD,66430.15,USD
800000000012637,1006,2026-09-28,MEGANGRIMES,2026-09-21,STANDARD,99261.02,USD
800000000012638,1002,2026-05-09,TERESAMARTIN,2026-10-21,STANDARD,46804.92,USD
800000000012639,1010,2026-09-29,BRIAN39,2026-05-08,RUSH,62054.71,USD
800000000012640,1005,2026-06-29,SARAHTURNER,2026-10-26,STANDARD,21797.74,USD
800000000012641,1004,2026-10-21,MATTHEWJONES,2026-07-27,STANDARD,32636.54,USD
800000000012642,1001,2026-08-16,CHRISTIANWAL,2026-10-26,RUSH,46416.24,USD
800000000012643,1001,2026-05-02,HERNANDEZDAV,2026-10-31,RUSH,98992.68,USD
800000000012644,1001,2026-10-11,TAYLORMEGAN,2026-06-09,RUSH,71008.77,USD
800000000012645,1010,2026-10-27,SAMPSONSTEPH,2026-07-02,RUSH,19030.68,USD
800000000012646,1010,2026-11-23,TORRESRICHAR,2026-07-27,STANDARD,97453.73,USD
800000000012647,1009,2026-07-11,JOSHUAADAMS,2026-10-21,STANDARD,97528.11,USD
800000000012648,1005,2026-05-07,GARY85,2026-07-02,RUSH,46661.76,USD
800000000012649,1009,2026-11-23,NSMITH,2026-11-24,RUSH,92545.78,USD
800000000012650,1009,2026-08-17,RACHEL01,2026-10-02,RUSH,17842.9,USD
800000000012651,1008,2026-07-02,SEAN61,2026-07-27,STANDARD,16551.8,USD
800000000012652,1003,2026-06-27,FULLERANTHON,2026-09-28,STANDARD,70642.06,USD
800000000012653,1004,2026-07-27,ARYAN,2026-10-11,STANDARD,48766.04,USD
800000000012654,1009,2026-07-11,GARYEDWARDS,2026-09-28,STANDARD,78906.66,USD
800000000012655,1003,2026-05-08,EHERNANDEZ,2026-09-28,RUSH,86117.85,USD
800000000012656,1002,2026-11-24,NPETERS,2026-11-24,RUSH,46777.25,USD
800000000012657,1007,2026-06-27,MARC08,2026-11-24,STANDARD,88887.13,USD
800000000012658,1010,2026-09-29,EBRIGGS,2026-11-24,RUSH,47530.11,USD
800000000012659,1009,2026-05-24,JEFFREY98,2026-09-21,RUSH,95728.31,USD
800000000012660,1001,2026-10-14,BHERNANDEZ,2026-05-02,STANDARD,38359.28,USD
800000000012661,1005,2026-07-02,ROTHANN,2026-05-24,RUSH,11664.36,USD
800000000012662,1003,2026-09-21,VINCENTBURNS,2026-05-09,RUSH,27585.56,USD
800000000012663,1010,2026-07-27,VWILLIAMS,2026-06-10,RUSH,1244.11,USD
800000000012664,1001,2026-06-27,ADAM95,2026-08-17,RUSH,59070.13,USD
800000000012665,1004,2026-09-21,FWARD,2026-10-31,RUSH,55626.46,USD
800000000012666,1008,2026-07-11,WILLIAM63,2026-09-29,STANDARD,76357.17,USD
800000000012667,1010,2026-08-17,MURPHYREBECC,2026-09-28,STANDARD,11307.03,USD
800000000012668,1002,2026-05-09,AUTUMNROACH,2026-05-09,RUSH,52032.16,USD
800000000012669,1009,2026-10-27,ACOSTAMELISS,2026-10-26,RUSH,49260.96,USD
800000000012670,1010,2026-06-09,SHOPKINS,2026-11-11,RUSH,77123.48,USD
800000000012671,1005,2026-08-17,AHAYNES,2026-11-11,RUSH,63670.74,USD
800000000012672,1009,2026-07-10,KEVIN48,2026-06-29,STANDARD,94683.27,USD
800000000012673,1008,2026-05-07,PWEST,2026-07-02,STANDARD,70218.79,USD
800000000012674,1010,2026-06-09,CSMITH,2026-11-23,STANDARD,61079.48,USD
800000000012675,1001,2026-06-10,TODDFLORES,2026-07-11,RUSH,88250.25,USD
800000000012676,1007,2026-07-10,MOLLYSHELTON,2026-10-14,STANDARD,19821.22,USD
800000000012677,1010,2026-07-27,TBROWN,2026-09-29,STANDARD,11443.92,USD
800000000012678,1003,2026-05-09,KIMBERLYCARR,2026-05-07,STANDARD,41661.6,USD
800000000012679,1007,2026-09-21,REBECCA68,2026-06-26,STANDARD,51358.45,USD
800000000012680,1001,2026-05-24,SNYDERERICA,2026-07-10,RUSH,90851.43,USD
800000000012681,1009,2026-05-24,ANGELA74,2026-06-10,STANDARD,75779.09,USD
800000000012682,1004,2026-10-02,NHOWARD,2026-07-27,RUSH,1422.32,USD
800000000012683,1006,2026-07-10,CAROLINE86,2026-06-26,STANDARD,67420.31,USD
800000000012684,1001,2026-10-31,JUAN33,2026-10-14,RUSH,3066.63,USD
800000000012685,1003,2026-06-10,CDYER,2026-06-10,RUSH,80293.58,USD
800000000012686,1001,2026-08-17,CARRMICHAEL,2026-10-26,RUSH,99536.9,USD
800000000012687,1005,2026-06-10,GRAHAMJAMES,2026-06-09,STANDARD,60886.15,USD
800000000012688,1005,2026-10-11,DAVIDRODRIGU,2026-07-11,RUSH,31544.1,USD
800000000012689,1008,2026-07-27,JMOLINA,2026-06-10,RUSH,53497.34,USD
800000000012690,1004,2026-08-16,YPEREZ,2026-09-21,STANDARD,5627.84,USD
800000000012691,1002,2026-11-05,ZACHARY34,2026-05-24,RUSH,7559.99,USD
800000000012692,1005,2026-09-29,HOWELLCHARLE,2026-05-08,STANDARD,6161.74,USD
800000000012693,1007,2026-10-21,MATTHEW22,2026-08-17,STANDARD,44468.41,USD
800000000012694,1008,2026-05-08,ELIZABETH10,2026-11-24,STANDARD,2445.5,USD
800000000012695,1005,2026-10-02,SCHULTZPHILL,2026-09-21,STANDARD,94022.79,USD
800000000012696,1009,2026-10-27,KATHLEENWILL,2026-10-11,STANDARD,72236.77,USD
800000000012697,1006,2026-09-28,MJOHNSON,2026-07-11,STANDARD,80588.36,USD
800000000012698,1007,2026-05-09,HANNAHROBERT,2026-06-26,STANDARD,87180.34,USD
800000000012699,1008,2026-10-14,KAITLYNRICE,2026-06-10,STANDARD,35393.84,USD
800000000012700,1006,2026-10-21,WCOLEMAN,2026-11-11,STANDARD,18417.89,USD
800000000012701,1005,2026-06-26,JESSICAWU,2026-09-28,STANDARD,70713.82,USD
800000000012702,1010,2026-11-05,BSMITH,2026-11-05,STANDARD,25068.0,USD
800000000012703,1005,2026-10-26,ORUSSO,2026-09-28,RUSH,57119.24,USD
800000000012704,1002,2026-10-27,MORRISANTHON,2026-10-21,STANDARD,75541.67,USD
800000000012705,1010,2026-07-02,WEBBJOHN,2026-08-16,STANDARD,21604.0,USD
800000000012706,1004,2026-05-09,ROBERT44,2026-11-23,RUSH,3209.76,USD
800000000012707,1005,2026-10-11,KEVIN83,2026-09-28,STANDARD,85041.92,USD
800000000012708,1008,2026-09-21,XSMITH,2026-05-02,RUSH,19464.67,USD
800000000012709,1001,2026-06-10,HGRAY,2026-09-28,RUSH,90977.68,USD
800000000012710,1009,2026-10-31,SKINNERMICHA,2026-10-14,RUSH,55141.85,USD
800000000012711,1010,2026-08-16,SIMSRICHARD,2026-11-23,RUSH,45276.33,USD
800000000012712,1005,2026-05-08,SAMANTHA01,2026-09-21,RUSH,51118.88,USD
800000000012713,1004,2026-10-26,JONATHANGEOR,2026-10-27,STANDARD,42017.09,USD
800000000012714,1002,2026-06-29,JAMES72,2026-07-02,RUSH,5540.73,USD
800000000012715,1010,2026-06-27,ERICAHENSLEY,2026-07-10,STANDARD,81978.55,USD
800000000012716,1009,2026-08-16,STEPHANIE09,2026-06-09,RUSH,32084.93,USD
800000000012717,1003,2026-07-10,COLLINSJEANN,2026-05-24,STANDARD,45090.55,USD
800000000012718,1005,2026-05-08,WBENJAMIN,2026-10-27,RUSH,19106.16,USD
800000000012719,1002,2026-07-10,ALEXANDER97,2026-08-16,STANDARD,70974.22,USD
800000000012720,1004,2026-06-09,JENNIFERATKI,2026-06-10,STANDARD,59311.83,USD
800000000012721,1007,2026-11-24,MICHAELHUBBA,2026-09-28,RUSH,48822.73,USD
800000000012722,1010,2026-05-02,MICHELEWILLI,2026-11-05,RUSH,75312.61,USD
800000000012723,1004,2026-05-07,LVAUGHN,2026-07-10,RUSH,1967.94,USD
800000000012724,1001,2026-10-02,LWALL,2026-10-31,STANDARD,62231.46,USD
800000000012725,1004,2026-11-24,MARIELARA,2026-06-27,RUSH,17089.65,USD
800000000012726,1004,2026-11-11,DREESE,2026-07-27,STANDARD,90382.45,USD
800000000012727,1007,2026-10-14,WRIGHTDEANNA,2026-11-24,RUSH,61108.26,USD
800000000012728,1001,2026-11-23,SHARONDAY,2026-05-09,RUSH,35624.31,USD
800000000012729,1006,2026-07-02,URUSSELL,2026-09-29,STANDARD,38975.6,USD
800000000012730,1006,2026-10-11,KENNETHBROWN,2026-08-16,STANDARD,33959.58,USD
800000000012731,1005,2026-10-21,TIMOTHY21,2026-08-17,STANDARD,22522.6,USD
800000000012732,1006,2026-10-11,ANDREW41,2026-06-10,RUSH,48422.56,USD
800000000012733,1010,2026-06-27,ESMITH,2026-10-02,RUSH,5771.72,USD
800000000012734,1005,2026-05-02,VASQUEZNATHA,2026-11-11,RUSH,17337.88,USD
800000000012735,1002,2026-10-31,JENNIFER34,2026-11-24,STANDARD,15511.58,USD
800000000012736,1010,2026-09-21,SMITHHAYLEY,2026-10-31,RUSH,84262.68,USD
800000000012737,1004,2026-06-10,MELISSARUIZ,2026-05-07,RUSH,51424.02,USD
800000000012738,1010,2026-11-05,MELISSAPENA,2026-07-10,RUSH,62730.38,USD
800000000012739,1006,2026-07-11,JOHN95,2026-07-27,STANDARD,45644.37,USD
800000000012740,1005,2026-06-29,BLAKEJEFFREY,2026-05-02,STANDARD,12364.05,USD
800000000012741,1004,2026-06-10,WSANCHEZ,2026-11-24,RUSH,66523.58,USD
800000000012742,1010,2026-06-26,HENDERSONJOS,2026-09-29,STANDARD,14630.7,USD
800000000012743,1010,2026-06-27,LAURA06,2026-11-11,STANDARD,68981.07,USD
800000000012744,1002,2026-08-16,IDUFFY,2026-11-05,STANDARD,92351.22,USD
800000000012745,1003,2026-10-02,FISHERFRANK,2026-05-08,STANDARD,55962.28,USD
800000000012746,1007,2026-06-10,GRAYCONNIE,2026-05-24,STANDARD,90090.23,USD
800000000012747,1006,2026-05-07,JOSHUA16,2026-06-27,STANDARD,59823.07,USD
800000000012748,1002,2026-10-27,DANIELLANG,2026-06-09,RUSH,75496.53,USD
800000000012749,1009,2026-09-21,BRYAN05,2026-08-16,RUSH,41866.57,USD
800000000012750,1001,2026-09-28,HSTANTON,2026-05-02,STANDARD,34719.44,USD
800000000012751,1007,2026-11-23,ANDREW06,2026-06-26,RUSH,93650.94,USD
800000000012752,1003,2026-05-07,GRAYMATTHEW,2026-06-10,STANDARD,7610.94,USD
800000000012753,1009,2026-05-02,CBROWN,2026-06-27,STANDARD,76513.94,USD
800000000012754,1006,2026-07-11,RMARTIN,2026-07-11,STANDARD,57845.0,USD
800000000012755,1007,2026-07-10,AMANDA78,2026-06-29,RUSH,67304.11,USD
800000000012756,1002,2026-09-28,BCANNON,2026-06-10,RUSH,88275.74,USD
800000000012757,1003,2026-06-10,VWHITE,2026-08-17,RUSH,20797.06,USD
800000000012758,1009,2026-10-11,BJONES,2026-09-28,RUSH,55298.95,USD
800000000012759,1007,2026-05-24,SULLIVANJESS,2026-05-24,RUSH,47317.92,USD
800000000012760,1006,2026-10-31,JSKINNER,2026-11-24,RUSH,60583.76,USD
800000000012761,1005,2026-06-29,MORRISSEAN,2026-06-26,RUSH,41738.69,USD
800000000012762,1006,2026-07-11,MAUREENPENA,2026-10-27,STANDARD,30069.96,USD
800000000012763,1007,2026-05-07,MISTYOSBORN,2026-05-02,RUSH,35580.12,USD
800000000012764,1006,2026-06-10,WPOLLARD,2026-09-28,STANDARD,22642.07,USD
800000000012765,1005,2026-09-21,HORTONBRANDO,2026-09-29,RUSH,71954.98,USD
800000000012766,1003,2026-08-16,AKELLER,2026-09-29,RUSH,55023.2,USD
800000000012767,1010,2026-06-09,GLENNREBECCA,2026-10-26,RUSH,52630.66,USD
800000000012768,1004,2026-10-14,IANHENDERSON,2026-09-21,RUSH,70147.0,USD
800000000012769,1001,2026-05-02,GEORGEROBINS,2026-10-31,RUSH,44918.77,USD
800000000012770,1004,2026-07-11,MELISSA55,2026-05-07,RUSH,76209.67,USD
800000000012771,1007,2026-06-29,UBALLARD,2026-09-21,STANDARD,57249.23,USD
800000000012772,1007,2026-06-09,AMY92,2026-07-02,RUSH,28135.32,USD
800000000012773,1010,2026-10-31,CDUNN,2026-07-11,RUSH,16114.64,USD
800000000012774,1007,2026-11-05,LEWING,2026-10-11,RUSH,69986.42,USD
800000000012775,1008,2026-09-21,KATHY53,2026-10-26,RUSH,25444.71,USD
800000000012776,1001,2026-09-29,JWHEELER,2026-07-27,RUSH,45575.66,USD
800000000012777,1003,2026-06-09,MATTHEW89,2026-11-23,RUSH,59519.17,USD
800000000012778,1007,2026-09-28,ROBERT56,2026-10-21,RUSH,64069.9,USD
800000000012779,1002,2026-05-09,BJORDAN,2026-06-27,RUSH,88642.4,USD
800000000012780,1010,2026-11-05,JTHOMPSON,2026-10-27,RUSH,86142.02,USD
800000000012781,1005,2026-09-21,JAMIEWEBB,2026-09-28,RUSH,85459.93,USD
800000000012782,1004,2026-07-27,XHART,2026-05-24,RUSH,928.22,USD
800000000012783,1007,2026-10-26,ASHLEYMEYERS,2026-08-17,STANDARD,72651.01,USD
800000000012784,1004,2026-10-21,ROBERT17,2026-05-02,RUSH,32855.94,USD
800000000012785,1008,2026-11-11,TRACYPARKER,2026-10-27,RUSH,9289.8,USD
800000000012786,1004,2026-06-26,YDEAN,2026-10-02,RUSH,78334.23,USD
800000000012787,1002,2026-11-24,AJOHNSON,2026-11-24,RUSH,24442.26,USD
800000000012788,1004,2026-10-31,PETER22,2026-05-09,RUSH,5337.69,USD
800000000012789,1005,2026-09-21,STACY45,2026-06-26,RUSH,9987.41,USD
800000000012790,1010,2026-10-11,GERALD55,2026-07-10,STANDARD,68372.66,USD
800000000012791,1006,2026-07-11,OLIVERKEVIN,2026-05-08,STANDARD,54857.68,USD
800000000012792,1004,2026-09-29,PRINCEDENISE,2026-05-24,STANDARD,18256.56,USD
800000000012793,1008,2026-09-28,KINGTOM,2026-05-09,STANDARD,6515.87,USD
800000000012794,1008,2026-05-09,ANTHONY48,2026-10-31,RUSH,29007.29,USD
800000000012795,1006,2026-10-27,KATHY38,2026-10-27,STANDARD,91440.92,USD
800000000012796,1006,2026-10-02,IDANIELS,2026-07-27,RUSH,61703.2,USD
800000000012797,1002,2026-07-27,YWILLIAMS,2026-07-02,RUSH,38155.16,USD
800000000012798,1005,2026-11-24,LUIS10,2026-05-07,RUSH,12066.54,USD
800000000012799,1005,2026-05-07,SANTOSSOPHIA,2026-11-24,RUSH,21588.38,USD
800000000012800,1010,2026-11-24,CBAKER,2026-07-27,RUSH,70152.89,USD
800000000012801,1008,2026-11-23,RICARDO36,2026-09-29,RUSH,35196.39,USD
800000000012802,1008,2026-08-17,GARYTAYLOR,2026-10-31,STANDARD,71096.16,USD
800000000012803,1007,2026-05-02,ACOLEMAN,2026-05-02,STANDARD,90665.78,USD
800000000012804,1006,2026-06-29,CHRISTINE15,2026-10-02,STANDARD,38188.64,USD
800000000012805,1009,2026-05-02,MARSHALLTARA,2026-11-23,RUSH,42744.74,USD
800000000012806,1001,2026-07-10,MARCHUDSON,2026-07-27,RUSH,56691.64,USD
800000000012807,1007,2026-11-23,BRYANYOUNG,2026-07-10,RUSH,36418.64,USD
800000000012808,1004,2026-07-02,JOHNNIELSEN,2026-07-11,STANDARD,15660.95,USD
800000000012809,1010,2026-11-05,XSCHNEIDER,2026-06-27,RUSH,14011.79,USD
800000000012810,1004,2026-08-17,ANDREWGOLDEN,2026-11-05,RUSH,33553.31,USD
800000000012811,1005,2026-07-11,BRANDYMCCOY,2026-10-26,RUSH,94301.71,USD
800000000012812,1008,2026-08-16,ZREED,2026-07-10,STANDARD,73431.66,USD
800000000012813,1005,2026-10-21,HCRAIG,2026-11-23,RUSH,17310.57,USD
800000000012814,1009,2026-11-24,USCHAEFER,2026-05-02,RUSH,89407.16,USD
800000000012815,1009,2026-11-23,OOWENS,2026-05-02,RUSH,2113.72,USD
800000000012816,1004,2026-10-27,KEITH12,2026-11-23,RUSH,74429.88,USD
800000000012817,1001,2026-09-21,CODY78,2026-10-27,STANDARD,44339.78,USD
800000000012818,1004,2026-05-24,CALVIN25,2026-11-05,STANDARD,6318.45,USD
800000000012819,1005,2026-10-31,WMAXWELL,2026-06-27,RUSH,51512.96,USD
800000000012820,1005,2026-09-21,AUTUMNMARTIN,2026-08-16,STANDARD,38245.75,USD
800000000012821,1006,2026-07-11,DEBORAH87,2026-06-27,RUSH,63242.46,USD
800000000012822,1008,2026-05-08,TAMMY11,2026-10-02,STANDARD,59330.78,USD
800000000012823,1009,2026-07-10,NALLEN,2026-10-14,RUSH,84518.83,USD
800000000012824,1008,2026-07-10,COMBSSABRINA,2026-07-02,STANDARD,42863.39,USD
800000000012825,1003,2026-08-16,JOHNSONSANDR,2026-11-05,STANDARD,17867.07,USD
800000000012826,1008,2026-10-21,GARCIAMICHEL,2026-05-02,STANDARD,2592.36,USD
800000000012827,1001,2026-10-11,JEREMYJACKSO,2026-09-28,RUSH,80268.58,USD
800000000012828,1008,2026-11-23,LARNOLD,2026-11-23,STANDARD,96546.4,USD
800000000012829,1007,2026-07-27,IMOODY,2026-07-02,STANDARD,92359.77,USD
800000000012830,1006,2026-09-28,LEEWILLIAM,2026-07-10,STANDARD,56064.8,USD
800000000012831,1001,2026-10-27,LOGANNGUYEN,2026-10-11,RUSH,17527.25,USD
800000000012832,1002,2026-06-27,YBRADLEY,2026-06-29,RUSH,58471.91,USD
800000000012833,1006,2026-10-27,CASSIDYTANNE,2026-08-17,STANDARD,27419.16,USD
800000000012834,1001,2026-06-09,TDAVIS,2026-10-27,STANDARD,24425.0,USD
800000000012835,1002,2026-11-23,MARY31,2026-08-16,STANDARD,54709.18,USD
800000000012836,1007,2026-10-11,RUIZKELLY,2026-08-16,RUSH,60851.1,USD
800000000012837,1008,2026-10-21,CATHERINECRO,2026-06-27,RUSH,2159.31,USD
800000000012838,1003,2026-09-21,BOWMANLUIS,2026-05-24,STANDARD,5418.18,USD
800000000012839,1003,2026-06-27,ANTONIOEDWAR,2026-09-28,STANDARD,59301.22,USD
800000000012840,1010,2026-10-26,DANIELLEBAKE,2026-07-10,RUSH,99554.87,USD
800000000012841,1005,2026-11-23,BROOKSMICHAE,2026-06-09,STANDARD,26747.3,USD
800000000012842,1010,2026-10-26,CMCINTYRE,2026-06-26,STANDARD,73200.83,USD
800000000012843,1006,2026-11-23,DEANNAHURST,2026-05-07,RUSH,74991.14,USD
800000000012844,1010,2026-11-23,BETHSAWYER,2026-05-09,RUSH,68983.65,USD
800000000012845,1003,2026-05-09,DAVENPORTKAI,2026-11-24,STANDARD,2345.26,USD
800000000012846,1002,2026-09-21,UMATA,2026-10-21,RUSH,38377.01,USD
800000000012847,1007,2026-10-21,STEPHANIEWEB,2026-05-07,RUSH,67764.48,USD
800000000012848,1006,2026-05-09,RYANLEE,2026-08-17,STANDARD,67435.46,USD
800000000012849,1004,2026-05-09,PMOORE,2026-10-21,RUSH,24664.64,USD
